Description,Down-regulated SIV.Early ART During ART,Down-regulated SIV.Early ART Early ATI,Down-regulated SIV.Late ART Early ATI,Up-regulated SIV.Early ART During ART,Up-regulated SIV.Early ART Early ATI,Up-regulated SIV.Late ART Early ATI
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,1.0,1.0,1.0,6.0458064397455604e-18,6.2667988728329e-15,3.5303820965331705e-09
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,1.0,1.0,1.0,0.0078841680995564,1.0,0.0236317211643186
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.2324309009772103e-09,7.535945840745221e-11,4.36682436748595e-09,1.0,1.0,1.0
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,1.0,1.0,1.0,1.1779489117640801e-14,1.5283696417540199e-10,1.1578515221735201e-07
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,1.0,1.0,1.0,5.0005363987003695e-15,2.4610564431913697e-11,1.49827767495621e-06
REACTOME_REGULATION_OF_RAS_BY_GAPS,1.0,1.0,1.0,4.449995210337339e-12,2.07847540778603e-09,3.7157123640439e-06
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,1.0,1.0,1.0,5.88614321797877e-12,3.838200898483019e-10,1.0881443762891e-05
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,1.0,1.0,1.0,3.5046937553277904e-14,3.0539823076284897e-11,1.01991796810396e-06
REACTOME_REGULATION_OF_TNFR1_SIGNALING,1.0,1.0,1.0,1.0,1.0,0.025123035788471
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,1.0,1.0,1.0,0.0078841680995564,1.0,0.038509046080808
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,1.0,0.0006205638057187,0.0027800492248478,2.2885499902552298e-18,4.35838407809798e-13,0.0016558480644855
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,1.0,0.0001563018587396,0.0003230199099853,1.19957281429689e-20,4.32518431853937e-14,0.0047478277179912
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,1.0,1.0,5.560177428434938e-10,8.350937107281492e-19,3.73691970970623e-05,1.0
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,1.0,1.0,1.0,0.0037623781518685,0.0121147522166978,0.0187665030200538
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,7.488533715924468e-10,6.005279950885151e-09,9.92388574133682e-12,1.0,1.0,1.0
REACTOME_RHOBTB1_GTPASE_CYCLE,1.0,1.0,1.0,0.0002998607041241,0.0496401488278228,0.0020822468477609
REACTOME_RHOBTB2_GTPASE_CYCLE,1.0,1.0,1.0,5.01173208080424e-05,3.26942335025169e-05,9.07071970891947e-05
REACTOME_RHOBTB_GTPASE_CYCLE,1.0,1.0,1.0,2.55230514771929e-05,0.0023141283660167,0.00010579628556
REACTOME_RHOB_GTPASE_CYCLE,0.0231115874479316,1.0,1.0,1.0,1.0,1.0
REACTOME_RHOD_GTPASE_CYCLE,0.0152797889371188,0.0314759549854193,0.0435093215747095,1.0,1.0,1.0
REACTOME_RHOF_GTPASE_CYCLE,0.0007390973003092,0.0025383533712141,0.0149627154373168,1.0,1.0,1.0
REACTOME_RHOG_GTPASE_CYCLE,1.0,1.0,1.0,0.0050290469041618,0.0015493335199879,0.00164502123741
REACTOME_RHOU_GTPASE_CYCLE,1.0,1.0,1.0,1.0,0.0257074609437197,0.038509046080808
REACTOME_RHOV_GTPASE_CYCLE,1.0,1.0,1.0,1.0,0.0316347110527716,0.0472796106270933
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.001951000690056,0.0064267972264913,0.0040193930883849,1.0,1.0,1.0
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,1.0,1.0,1.0,1.0,0.0302785854203074,0.038509046080808
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.0004178839275296,0.0012707267246097,0.0006811874942827,1.0,1.0,1.0
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,1.0,0.00761152313042,0.0468511562543039,1.0,1.0,1.0
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,0.0002191012530889,0.0064267972264913,0.0040193930883849,1.0,1.0,1.0
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,1.0,1.0,1.0,1.0,0.0162023487443371,1.0
REACTOME_RHO_GTPASE_CYCLE,0.0145306302308731,1.0,1.0,0.0405285951992276,0.0114557164606762,0.000812531907375
REACTOME_RHO_GTPASE_EFFECTORS,0.0107453894527392,0.0294389351558345,1.0,1.0,0.0178039477776611,0.0012966029346026
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,1.0,1.0,1.0,0.0366107614782582,1.0,1.0
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,1.0,1.0,1.0,1.72361980890923e-07,2.19305960052283e-06,9.14387272507374e-07
REACTOME_RND3_GTPASE_CYCLE,0.0173935846978763,1.0,1.0,1.0,1.0,1.0
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,1.0,1.0,1.0,3.50696673742055e-05,1.0,1.0
REACTOME_RRNA_PROCESSING,1.0,1.0,5.01743210353213e-05,4.772019704771751e-23,2.12619991569501e-06,1.0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,1.0,1.0,1.0,1.5263311236493302e-08,4.59939015798057e-07,0.0001931242873444
REACTOME_SARS_COV_1_INFECTION,1.0,1.0,1.0,0.005361586336304,0.0038588444673187,1.0
REACTOME_SARS_COV_2_INFECTION,1.0,1.0,1.0,3.0410567409001e-07,5.81582425284085e-07,0.000825063780056
REACTOME_SARS_COV_INFECTIONS,1.0,1.0,1.0,5.382415040411061e-12,1.24841408747962e-12,1.5975129973883901e-09
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,0.0132930579586613,0.0007889308973021,0.0003812027085609,1.0,1.0,1.0
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,1.0,1.0,1.0,8.413361449149451e-18,1.6548281571660998e-14,4.0309889544524695e-10
REACTOME_SELECTIVE_AUTOPHAGY,0.0271337237902203,1.0,0.0044982732205224,0.0039481387821746,0.0302209820140618,0.0277994332433516
REACTOME_SELENOAMINO_ACID_METABOLISM,1.0,1.0,6.871664208070249e-09,3.5037558645495596e-22,3.0503575764481e-08,1.0
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.0160462283014482,1.0,0.0318239621463212,1.0,1.0,1.0
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.0062258216402826,1.0,0.0099280329475642,1.0,1.0,1.0
REACTOME_SEMAPHORIN_INTERACTIONS,0.004684690670925,0.0191573935036267,0.0094868984198946,1.0,1.0,1.0
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,1.0,1.0,1.0,1.0,0.0037601705799105,0.0181311814140984
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,1.0,1.0,1.0,1.4249532226407799e-09,2.9527867786582697e-07,1.38402278806063e-06
REACTOME_SIGNALING_BY_ALK_IN_CANCER,1.0,1.0,1.0,1.0,0.0155746718777555,1.0
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,1.0,0.0203041316608791,0.0355799137353342,1.0,1.0,1.0
REACTOME_SIGNALING_BY_CSF3_G_CSF,1.0,1.0,1.0,1.0,0.0114059348245036,1.0
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,1.0,1.0,1.0,1.0,1.0,0.0156121649477761
REACTOME_SIGNALING_BY_FGFR2,1.0,1.0,1.0,1.0,0.0496270870328838,0.0246666004313743
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,1.0,1.0,1.0,0.0214926225751353,1.0,1.0
REACTOME_SIGNALING_BY_HEDGEHOG,1.0,1.0,1.0,7.39124972014988e-05,2.96931284585204e-06,0.0064974057392389
REACTOME_SIGNALING_BY_INTERLEUKINS,1.0,1.0,1.0,0.0177149904113051,0.0008967047333401,1.0
REACTOME_SIGNALING_BY_MET,0.0160462283014482,0.011151468633603,0.0249107866571735,1.0,1.0,1.0
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,1.0,0.0203041316608791,0.025726908471402,1.0,1.0,1.0
REACTOME_SIGNALING_BY_NOTCH,1.0,1.0,1.0,1.64034574427555e-06,2.31810863569152e-08,1.6292476538598898e-06
REACTOME_SIGNALING_BY_NOTCH4,1.0,1.0,1.0,4.9038359843848e-14,8.16121744327108e-12,1.24602744644316e-07
REACTOME_SIGNALING_BY_NTRKS,1.0,1.0,1.0,1.0,1.0,0.0249544934620189
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,1.0,1.0,5.48017021409729e-07,1.4592593990608e-24,1.30237850274518e-11,1.0
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,1.0,1.0,1.0,0.0499755514189748,0.0205382600168575,1.0
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,1.0,1.0,1.0,1.96649064871506e-08,4.33073357188861e-07,0.0001457903123477
REACTOME_SIGNALING_BY_WNT,1.0,1.0,1.0,0.0003583113677983,0.0043338841410698,0.0114943230659391
REACTOME_SMOOTH_MUSCLE_CONTRACTION,2.462610466600251e-13,3.13829972841635e-11,1.3763586856335598e-11,1.0,1.0,1.0
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,1.0,1.0,5.862410909401231e-10,2.7237943655051097e-28,8.16121744327108e-12,1.0
REACTOME_STABILIZATION_OF_P53,1.0,1.0,1.0,9.20678323011677e-14,5.85445169521318e-11,1.47022001070226e-06
REACTOME_STRIATED_MUSCLE_CONTRACTION,1.0,0.0385503607338595,1.0,1.0,1.0,1.0
REACTOME_SULFUR_AMINO_ACID_METABOLISM,1.0,1.0,1.0,0.0091551849852884,0.0188742223058339,0.027981040389261
REACTOME_SUMOYLATION,1.0,1.0,1.0,0.033181423920608,0.0190123472635668,0.0021989175193723
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,1.0,1.0,1.0,1.0,1.0,0.0264714577609197
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,1.0,1.0,1.0,0.0087698709108364,0.0202194707769905,0.002034145837837
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,1.0,1.0,1.0,1.0,0.0056340157041139,1.0
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,1.0,1.0,1.0,1.0,1.0,0.0186769437758798
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,1.0,1.0,1.0,0.0489852629858379,1.0,0.0249544934620189
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,1.0,1.0,1.0,3.27752029063302e-16,4.68701676467467e-14,6.0425062620425905e-09
REACTOME_SYNDECAN_INTERACTIONS,2.51640610063836e-07,1.11921864612613e-07,1.98023065378667e-06,1.0,1.0,1.0
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,1.0,1.0,1.0,1.0,0.0407586088484185,0.0086995242854038
REACTOME_SYNTHESIS_OF_DNA,1.0,1.0,1.0,2.11111996481686e-13,2.9672355181743997e-10,1.08204371895244e-06
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,1.0,1.0,1.0,0.00068978604443,0.0007181808467066,0.004663267945308
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,1.0,1.0,1.0,0.0317288775472788,0.0282303121987917,1.0
REACTOME_S_PHASE,1.0,1.0,1.0,2.1221266685101402e-14,1.6868364516689702e-11,9.14850287881497e-08
REACTOME_TBC_RABGAPS,1.0,1.0,1.0,1.0,1.0,0.0266963172513452
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,1.0,1.0,1.0,2.81105128971732e-05,0.0001772299476428,0.0016558480644855
REACTOME_TCR_SIGNALING,1.0,1.0,1.0,4.2750316706876794e-07,3.32013888013504e-08,6.520110279946189e-06
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.0,0.0030651665316697,0.0089141829969247,5.31613636109765e-26,1.2793509379704301e-20,1.66577468406515e-05
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.0,1.0,1.0,2.36683079843128e-14,2.8481479616794697e-12,9.14850287881497e-08
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,1.0,1.0,1.0,1.0,1.0,0.0098842976592883
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,1.0,1.0,1.0,1.0,1.0,0.0328448115798651
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,1.0,1.0,1.0,3.38831744665513e-08,4.59939015798057e-07,0.0001712260495277
REACTOME_TNF_SIGNALING,1.0,1.0,1.0,1.0,1.0,0.0325598232566074
REACTOME_TP53_REGULATES_METABOLIC_GENES,1.0,1.0,1.0,0.0008001822813298,1.0,1.0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,1.0,1.0,1.0,0.0174225579452304,0.0128714093431396,0.0228700564874189
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,1.0,1.0,1.0,1.0,0.0024825347787122,0.0055584888481022
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,1.0,1.0,1.0,1.0,1.0,0.025123035788471
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,1.0,1.0,1.0,0.0012736215361814,0.0018163108989939,0.0252115114075581
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,1.0,1.0,1.0,3.5841976006498593e-09,5.61809808409319e-08,0.0001469928793949
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,1.0,1.0,1.0,1.22370762464366e-07,1.77273208532704e-07,3.09439990397208e-05
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,1.0,1.0,1.0,1.0,1.0,0.0221980485342078
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,1.0,1.0,1.0,3.01664675404636e-08,3.73454720568029e-06,9.99199907461253e-07
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,1.0,1.0,1.0,1.0,0.0399666433692144,0.0039512494080889
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,1.0,1.0,1.0,0.0007915265289382,0.0064545801156629,0.0068196848797639
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,1.0,1.0,1.0,1.0,0.0471183442336533,1.0
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,1.0,1.0,1.0,0.0140694209240496,0.0133924087565314,0.0125146966714239
REACTOME_TRANSLATION,1.0,1.0,9.203729505746508e-07,7.303219852745908e-82,9.41731845396435e-41,1.4191817199262802e-17
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,1.0,1.0,1.0,1.0,0.0248203073695182,1.0
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,1.0,1.0,1.0,5.60316102290632e-05,7.39778639427305e-06,0.0079136113881466
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,1.0,1.0,1.0,1.0,1.0,0.0345800115347414
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,1.0,1.0,1.0,1.0,1.0,0.0224017145745163
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,1.0,1.0,1.0,7.549523706270939e-06,7.56520986293694e-05,1.29419464987437e-06
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,1.0,1.0,1.0,2.6569189710016203e-09,1.24570535698931e-07,1.1578515221735201e-07
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,1.0,1.0,1.0,0.0001847141093777,3.724419191200419e-05,5.01156806675869e-05
REACTOME_TRNA_AMINOACYLATION,1.0,1.0,1.0,5.07834497702755e-07,0.0001718966814073,0.0004768585331166
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,1.0,1.0,1.0,1.0,1.0,0.0315845168321736
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,1.0,1.0,1.0,5.2137067429145e-08,7.8830731457054e-06,0.0001278310993803
REACTOME_UCH_PROTEINASES,1.0,1.0,1.0,4.808391213668321e-12,3.2895097766916303e-09,1.11819638996365e-06
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,1.0,1.0,1.0,0.0001771896217506,4.73404030243123e-05,0.000197362490785
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,1.0,1.0,1.0,0.0091551849852884,1.0,1.0
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,1.0,1.0,1.0,0.0095201498328506,1.0,0.018142900117413
REACTOME_VISUAL_PHOTOTRANSDUCTION,1.0,0.0279939955108368,1.0,1.0,1.0,1.0
SA_G1_AND_S_PHASES,1.0,1.0,1.0,1.0,1.0,0.0249544934620189
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,1.0,1.0,1.0,0.0403810031443599,1.0,0.0345800115347414
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES,0.0069349329104357,0.0001408215167177,0.0013147373781674,0.0310877232960039,1.0,1.0
WP_16P112_PROXIMAL_DELETION_SYNDROME,1.0,1.0,1.0,1.89861895476592e-05,3.0426143661107004e-05,0.002034145837837
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,1.0,1.0,1.0,0.0326161835342908,1.0,1.0
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,1.0,1.0,1.0,0.0002998607041241,0.0004064269955485,0.0058721115411997
WP_AGERAGE_PATHWAY,1.0,1.0,1.0,1.0,0.0316347110527716,1.0
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,0.008505379496784,0.0046551744122123,0.0187415662355738,1.0,1.0,1.0
WP_ALZHEIMERS_DISEASE,1.0,1.0,1.0,0.0032077369765246,0.0021078024275613,0.0087421451377042
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,1.0,1.0,1.0,0.0025028153988161,0.0015800223580577,0.0068196848797639
WP_AMINO_ACID_METABOLISM,1.0,1.0,1.0,2.3868251195528096e-10,3.23584173806628e-08,2.15657568820246e-05
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,1.0,1.0,0.0486552868491832,1.0,1.0,1.0
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY,0.0002191012530889,1.0,0.0022758390161214,1.0,1.0,1.0
WP_APOPTOSIS,1.0,1.0,1.0,1.0,1.0,0.0046674999060624
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,1.0,0.0356987286963837,1.0,1.0,0.0282194254035829,0.0449494007580963
WP_APOPTOSIS_MODULATION_AND_SIGNALING,1.0,1.0,1.0,1.0,1.0,0.0220833435480677
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,0.0130244010940409,0.0023719241176613,0.0058490187119548,1.0,1.0,1.0
WP_BURN_WOUND_HEALING,0.0001778373771319,2.1066376142702697e-06,0.0005023562712509,1.0,1.0,1.0
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING,0.0466015167543365,1.0,1.0,1.0,1.0,1.0
WP_CCL18_SIGNALING_PATHWAY,0.0069349329104357,0.0013117672041193,1.0,1.0,1.0,1.0
WP_CELL_CYCLE,1.0,1.0,1.0,0.001154259597364,0.0004147309182497,0.0015031225214038
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,1.0,1.0,1.0,1.7368891268390898e-05,0.0019405386950602,0.0156121649477761
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,1.0,1.0,1.0,0.019764398245563,1.0,1.0
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,1.0,1.0,1.0,1.0,0.0400048971336754,1.0
WP_CILIARY_LANDSCAPE,1.0,1.0,1.0,0.0083572955300887,0.0008967047333401,0.0001219006775078
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,0.0010781814971912,0.0160823209926749,1.0,1.0,1.0,1.0
WP_COMPLEMENT_ACTIVATION,3.22829125068233e-05,1.0,1.0,1.0,1.0,1.0
WP_COMPLEMENT_AND_COAGULATION_CASCADES,0.0001186695189868,0.0449578722466246,1.0,1.0,1.0,1.0
WP_COMPLEMENT_SYSTEM,0.001833869351606,0.0232443837350964,1.0,1.0,1.0,1.0
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,0.0043392905384753,0.0119890114654745,1.0,1.0,1.0,1.0
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,1.0,1.0,1.15982557412982e-10,1.40178298529445e-21,6.92888548092363e-06,1.0
WP_EBOLA_VIRUS_INFECTION_IN_HOST,0.0001568949249322,0.0001175565738896,0.0008918649982358,1.0,1.0,1.0
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME,1.0,1.0,1.0,0.0091883558953158,0.008110607169592,0.0131653043116731
WP_EGFEGFR_SIGNALING_PATHWAY,1.0,1.0,1.0,1.0,1.0,0.0087421451377042
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.021059631965737,3.64500166504088e-07,4.364737931323869e-06,3.7018625282537e-17,5.6427423498080795e-12,0.036969902048613
WP_ENDOCHONDRAL_OSSIFICATION,0.0042724403538613,1.0,1.0,1.0,1.0,1.0
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS,0.0042724403538613,1.0,1.0,1.0,1.0,1.0
WP_ENDOTHELIN_PATHWAYS,1.0,0.0356987286963837,1.0,1.0,1.0,1.0
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,1.0,1.0,1.0,1.0,0.0469143354840465,1.0
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING,1.0,0.0488898040229745,1.0,1.0,1.0,1.0
WP_FATTY_ACID_BETAOXIDATION,1.0,1.0,1.0,1.41414517417123e-05,9.64493627177181e-05,0.0033965488759019
WP_FATTY_ACID_BIOSYNTHESIS,1.0,1.0,1.0,0.0317288775472788,0.0282303121987917,0.038509046080808
WP_FERROPTOSIS,1.0,1.0,1.0,5.18351882811699e-05,1.0,1.0
WP_FOCAL_ADHESION,3.1659780239477896e-10,1.0377605637029901e-10,1.0586394721781199e-09,1.0,1.0,1.0
WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY,0.0221285450113962,0.0488898040229745,1.0,1.0,1.0,1.0
WP_GASTRIN_SIGNALING_PATHWAY,1.0,1.0,1.0,1.0,0.0099317834051076,0.0068929009147166
WP_GENES_CONTROLLING_NEPHROGENESIS,1.0,1.0,0.0212014229406076,1.0,1.0,1.0
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS,1.0,1.0,1.0,0.019764398245563,0.0062282014661907,1.0
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS,1.0,1.0,1.0,0.0039481387821746,0.0302785854203074,0.0431056779619622
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,0.0221285450113962,1.0,1.0,1.0,1.0,1.0
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,1.0,1.0,1.0,1.0,1.0,0.0175746793938256
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,0.0378388178804438,1.0,1.0,1.0,1.0,1.0
WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING,0.0275882770220597,1.0,1.0,1.0,1.0,1.0
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,1.0,1.0,1.0,0.021599354714263,0.0202194707769905,0.0286247750737893
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION,0.0130244010940409,1.0,1.0,1.0,1.0,1.0
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE,0.0344750883332925,1.0,1.0,1.0,1.0,1.0
WP_IL18_SIGNALING_PATHWAY,0.030932162280597,1.0,1.0,1.0,0.0128431649086281,1.0
WP_INFLAMMATORY_RESPONSE_PATHWAY,0.0004618665285176,0.0039789984570965,0.0202687746750965,1.0,1.0,1.0
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS,1.0,1.0,1.0,0.0214926225751353,0.0239987708524272,0.002034145837837
WP_INTEGRATED_CANCER_PATHWAY,1.0,1.0,1.0,0.0403613265111345,0.0384620674224931,1.0
WP_INTEGRINMEDIATED_CELL_ADHESION,0.0029579111284366,0.0025383533712141,0.0090055992137313,1.0,1.0,1.0
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY,1.0,0.0203041316608791,1.0,1.0,1.0,1.0
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4,1.0,0.0203041316608791,1.0,1.0,1.0,1.0
WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS,1.0,0.0221990019744779,1.0,1.0,1.0,1.0
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,1.0,1.0,1.0,4.73696493022e-06,1.5007542287475e-05,0.0001967197311401
WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,1.0,1.0,1.0,0.0305706097061578,1.0,1.0
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT,0.010849024578966,0.0428072057453079,0.022841856049056,1.0,1.0,1.0
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS,0.0378388178804438,0.0038949312924775,0.0149627154373168,1.0,1.0,1.0
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS,1.0,1.0,1.0,1.0,1.0,0.0468700158242851
